,정격전압(V)370~390,정격전류(A)52~82,최대전력(w),주파수지수 *10, 전자파지수(TG)  
2020-8-12 16:59,373.51 ,63.37 ,23668.60 ,2.36686E-05, 0.56020282 
2020-8-12 17:14,378.32 ,80.09 ,30298.54 ,3.02985E-05, 0.91800182 
2020-8-12 17:29,379.19 ,56.95 ,21595.57 ,2.15956E-05, 0.46636860 
2020-8-12 17:44,389.14 ,56.96 ,22164.96 ,2.21650E-05, 0.49128561 
2020-8-12 17:59,374.20 ,69.56 ,26030.35 ,2.60304E-05, 0.67757926 
2020-8-12 18:14,373.47 ,55.93 ,20889.74 ,2.08897E-05, 0.43638114 
2020-8-12 18:29,375.32 ,55.28 ,20747.21 ,2.07472E-05, 0.43044689 
2020-8-12 18:44,385.46 ,63.05 ,24301.07 ,2.43011E-05, 0.59054185 
2020-8-12 18:59,378.65 ,55.47 ,21005.37 ,2.10054E-05, 0.44122570 
2020-8-12 19:14,376.11 ,70.32 ,26449.44 ,2.64494E-05, 0.69957293 
2020-8-12 19:29,380.48 ,65.90 ,25075.42 ,2.50754E-05, 0.62877671 
2020-8-12 19:44,384.20 ,81.94 ,31479.87 ,3.14799E-05, 0.99098222 
2020-8-12 19:59,382.08 ,61.51 ,23501.80 ,2.35018E-05, 0.55233466 
2020-8-12 20:14,382.52 ,73.59 ,28149.23 ,2.81492E-05, 0.79237898 
2020-8-12 20:29,386.01 ,52.34 ,20205.33 ,2.02053E-05, 0.40825544 
2020-8-12 20:44,389.51 ,63.79 ,24846.32 ,2.48463E-05, 0.61733986 
2020-8-12 20:59,382.93 ,72.96 ,27938.23 ,2.79382E-05, 0.78054444 
2020-8-12 21:14,373.78 ,58.63 ,21915.20 ,2.19152E-05, 0.48027619 
2020-8-12 21:29,384.94 ,62.58 ,24089.06 ,2.40891E-05, 0.58028265 
2020-8-12 21:44,381.39 ,78.87 ,30078.59 ,3.00786E-05, 0.90472134 
2020-8-12 21:59,388.90 ,77.39 ,30097.45 ,3.00974E-05, 0.90585639 
2020-8-12 22:14,370.55 ,64.22 ,23795.16 ,2.37952E-05, 0.56620959 
2020-8-12 22:29,371.81 ,57.27 ,21293.64 ,2.12936E-05, 0.45341918 
2020-8-12 22:44,388.11 ,74.74 ,29005.77 ,2.90058E-05, 0.84133485 
2020-8-12 22:59,380.48 ,52.26 ,19883.36 ,1.98834E-05, 0.39534793 
2020-8-12 23:14,383.95 ,60.92 ,23388.65 ,2.33886E-05, 0.54702877 
2020-8-12 23:29,383.53 ,74.84 ,28702.98 ,2.87030E-05, 0.82386110 
2020-8-12 23:44,374.81 ,62.87 ,23564.84 ,2.35648E-05, 0.55530172 
2020-8-12 23:59,388.74 ,70.85 ,27542.86 ,2.75429E-05, 0.75860910 
2020-8-13 0:14,372.93 ,56.44 ,21046.85 ,2.10468E-05, 0.44296981 
2020-8-13 0:29,388.97 ,79.64 ,30979.72 ,3.09797E-05, 0.95974288 
2020-8-13 0:44,380.50 ,52.23 ,19872.19 ,1.98722E-05, 0.39490396 
2020-8-13 0:59,374.44 ,73.34 ,27459.64 ,2.74596E-05, 0.75403205 
2020-8-13 1:14,381.95 ,55.59 ,21234.54 ,2.12345E-05, 0.45090574 
2020-8-13 1:29,381.37 ,55.38 ,21119.17 ,2.11192E-05, 0.44601914 
2020-8-13 1:44,386.81 ,78.70 ,30440.85 ,3.04409E-05, 0.92664547 
2020-8-13 1:59,379.32 ,64.16 ,24336.73 ,2.43367E-05, 0.59227638 
2020-8-13 2:14,386.08 ,73.73 ,28464.41 ,2.84644E-05, 0.81022238 
2020-8-13 2:29,378.54 ,65.68 ,24862.61 ,2.48626E-05, 0.61814931 
2020-8-13 2:44,372.98 ,54.55 ,20344.74 ,2.03447E-05, 0.41390860 
2020-8-13 2:59,382.96 ,54.22 ,20762.64 ,2.07626E-05, 0.43108734 
2020-8-13 3:14,378.89 ,62.10 ,23528.04 ,2.35280E-05, 0.55356862 
2020-8-13 3:29,383.40 ,81.02 ,31061.96 ,3.10620E-05, 0.96484548 
2020-8-13 3:44,382.08 ,77.91 ,29769.41 ,2.97694E-05, 0.88621754 
2020-8-13 3:59,373.99 ,64.54 ,24137.32 ,2.41373E-05, 0.58261029 
2020-8-13 4:14,381.39 ,52.97 ,20203.30 ,2.02033E-05, 0.40817317 
2020-8-13 4:29,370.42 ,60.69 ,22480.07 ,2.24801E-05, 0.50535333 
2020-8-13 4:44,384.74 ,52.52 ,20205.17 ,2.02052E-05, 0.40824873 
2020-8-13 4:59,376.15 ,71.00 ,26706.10 ,2.67061E-05, 0.71321588 
2020-8-13 5:14,389.44 ,57.20 ,22276.97 ,2.22770E-05, 0.49626332 
2020-8-13 5:29,379.64 ,61.83 ,23473.62 ,2.34736E-05, 0.55101105 
2020-8-13 5:44,373.84 ,72.54 ,27116.81 ,2.71168E-05, 0.73532142 
2020-8-13 5:59,388.68 ,75.03 ,29161.42 ,2.91614E-05, 0.85038826 
2020-8-13 6:14,383.03 ,58.58 ,22436.20 ,2.24362E-05, 0.50338285 
2020-8-13 6:29,382.33 ,59.82 ,22870.71 ,2.28707E-05, 0.52306930 
2020-8-13 6:44,375.39 ,69.86 ,26225.92 ,2.62259E-05, 0.68779894 
2020-8-13 6:59,374.84 ,61.56 ,23073.22 ,2.30732E-05, 0.53237335 
2020-8-13 7:14,377.50 ,66.30 ,25028.24 ,2.50282E-05, 0.62641262 
2020-8-13 7:29,377.90 ,53.19 ,20099.37 ,2.00994E-05, 0.40398481 
2020-8-13 7:44,373.32 ,70.09 ,26164.59 ,2.61646E-05, 0.68458555 
2020-8-13 7:59,379.95 ,65.83 ,25013.48 ,2.50135E-05, 0.62567412 
2020-8-13 8:14,389.58 ,77.14 ,30052.21 ,3.00522E-05, 0.90313529 
2020-8-13 8:29,373.60 ,75.22 ,28100.92 ,2.81009E-05, 0.78966170 
2020-8-13 8:44,381.09 ,52.60 ,20046.34 ,2.00463E-05, 0.40185566 
2020-8-13 8:59,372.85 ,81.76 ,30484.55 ,3.04846E-05, 0.92930797 
2020-8-13 9:14,385.65 ,65.31 ,25187.62 ,2.51876E-05, 0.63441643 
2020-8-13 9:29,370.98 ,62.92 ,23341.24 ,2.33412E-05, 0.54481356 
2020-8-13 9:44,381.87 ,65.92 ,25174.57 ,2.51746E-05, 0.63375904 
2020-8-13 9:59,372.60 ,55.72 ,20762.39 ,2.07624E-05, 0.43107682 
2020-8-13 10:14,374.87 ,63.40 ,23768.29 ,2.37683E-05, 0.56493137 
2020-8-13 10:29,375.55 ,71.39 ,26809.85 ,2.68098E-05, 0.71876782 
2020-8-13 10:44,384.69 ,75.06 ,28876.51 ,2.88765E-05, 0.83385280 
2020-8-13 10:59,386.28 ,77.69 ,30009.58 ,3.00096E-05, 0.90057487 
2020-8-13 11:14,370.66 ,56.51 ,20946.22 ,2.09462E-05, 0.43874426 
2020-8-13 11:29,376.05 ,60.17 ,22628.67 ,2.26287E-05, 0.51205662 
2020-8-13 11:44,379.60 ,55.87 ,21208.13 ,2.12081E-05, 0.44978486 
2020-8-13 11:59,372.91 ,70.19 ,26174.02 ,2.61740E-05, 0.68507933 
2020-8-13 12:14,371.95 ,53.32 ,19834.23 ,1.98342E-05, 0.39339649 
2020-8-13 12:29,372.13 ,65.93 ,24535.90 ,2.45359E-05, 0.60201062 
2020-8-13 12:44,380.48 ,65.39 ,24879.35 ,2.48793E-05, 0.61898202 
2020-8-13 12:59,380.79 ,73.24 ,27887.97 ,2.78880E-05, 0.77773913 
2020-8-13 13:14,380.02 ,58.15 ,22096.91 ,2.20969E-05, 0.48827336 
2020-8-13 13:29,372.96 ,62.83 ,23434.90 ,2.34349E-05, 0.54919438 
2020-8-13 13:44,370.48 ,67.74 ,25098.01 ,2.50980E-05, 0.62991026 
2020-8-13 13:59,381.52 ,66.76 ,25470.98 ,2.54710E-05, 0.64877076 
2020-8-13 14:14,370.18 ,76.27 ,28234.51 ,2.82345E-05, 0.79718736 
2020-8-13 14:29,384.09 ,73.10 ,28075.52 ,2.80755E-05, 0.78823463 
2020-8-13 14:44,386.48 ,69.48 ,26853.69 ,2.68537E-05, 0.72112077 
2020-8-13 14:59,383.67 ,58.34 ,22384.14 ,2.23841E-05, 0.50104987 
2020-8-13 15:14,385.08 ,79.45 ,30594.34 ,3.05943E-05, 0.93601387 
2020-8-13 15:29,378.93 ,81.25 ,30788.17 ,3.07882E-05, 0.94791149 
2020-8-13 15:44,375.79 ,69.94 ,26281.10 ,2.62811E-05, 0.69069598 
2020-8-13 15:59,373.44 ,61.49 ,22962.55 ,2.29625E-05, 0.52727865 
2020-8-13 16:14,380.08 ,78.49 ,29833.18 ,2.98332E-05, 0.89001871 
2020-8-13 16:29,372.27 ,61.15 ,22764.01 ,2.27640E-05, 0.51820018 
2020-8-13 16:44,375.94 ,77.97 ,29310.56 ,2.93106E-05, 0.85910885 
2020-8-13 16:59,375.14 ,63.51 ,23825.05 ,2.38250E-05, 0.56763289 
2020-8-13 17:14,383.49 ,74.99 ,28758.83 ,2.87588E-05, 0.82707039 
2020-8-13 17:29,373.22 ,73.74 ,27519.39 ,2.75194E-05, 0.75731684 
2020-8-13 17:44,386.80 ,71.75 ,27751.91 ,2.77519E-05, 0.77016845 
2020-8-13 17:59,387.38 ,59.66 ,23111.32 ,2.31113E-05, 0.53413333 
2020-8-13 18:14,384.79 ,79.38 ,30543.67 ,3.05437E-05, 0.93291587 
2020-8-13 18:29,374.59 ,56.18 ,21043.66 ,2.10437E-05, 0.44283556 
2020-8-13 18:44,377.69 ,77.72 ,29355.28 ,2.93553E-05, 0.86173249 
2020-8-13 18:59,371.24 ,61.51 ,22834.37 ,2.28344E-05, 0.52140845 
2020-8-13 19:14,383.57 ,65.86 ,25262.57 ,2.52626E-05, 0.63819740 
2020-8-13 19:29,378.61 ,56.53 ,21402.88 ,2.14029E-05, 0.45808328 
2020-8-13 19:44,382.43 ,68.05 ,26023.67 ,2.60237E-05, 0.67723156 
2020-8-13 19:59,377.08 ,74.75 ,28186.33 ,2.81863E-05, 0.79446941 
2020-8-13 20:14,382.02 ,76.89 ,29372.49 ,2.93725E-05, 0.86274300 
2020-8-13 20:29,380.54 ,57.13 ,21742.17 ,2.17422E-05, 0.47272185 
2020-8-13 20:44,376.43 ,64.82 ,24399.19 ,2.43992E-05, 0.59532070 
2020-8-13 20:59,377.04 ,62.13 ,23425.92 ,2.34259E-05, 0.54877385 
2020-8-13 21:14,371.91 ,72.74 ,27054.02 ,2.70540E-05, 0.73192023 
2020-8-13 21:29,386.88 ,61.39 ,23752.20 ,2.37522E-05, 0.56416711 
2020-8-13 21:44,377.23 ,57.29 ,21609.97 ,2.16100E-05, 0.46699076 
2020-8-13 21:59,376.39 ,70.44 ,26512.21 ,2.65122E-05, 0.70289715 
2020-8-13 22:14,371.12 ,67.78 ,25155.07 ,2.51551E-05, 0.63277753 
2020-8-13 22:29,376.04 ,79.03 ,29719.13 ,2.97191E-05, 0.88322679 
2020-8-13 22:44,379.76 ,54.15 ,20563.75 ,2.05638E-05, 0.42286789 
2020-8-13 22:59,387.96 ,73.61 ,28556.99 ,2.85570E-05, 0.81550190 
2020-8-13 23:14,381.55 ,67.28 ,25671.50 ,2.56715E-05, 0.65902580 
2020-8-13 23:29,385.48 ,54.44 ,20983.98 ,2.09840E-05, 0.44032735 
2020-8-13 23:44,380.30 ,58.34 ,22187.45 ,2.21875E-05, 0.49228314 
2020-8-13 23:59,388.74 ,65.70 ,25541.76 ,2.55418E-05, 0.65238159 
2020-8-14 0:14,381.84 ,55.01 ,21007.04 ,2.10070E-05, 0.44129570 
2020-8-14 0:29,384.51 ,65.08 ,25024.90 ,2.50249E-05, 0.62624555 
2020-8-14 0:44,370.60 ,52.25 ,19364.90 ,1.93649E-05, 0.37499928 
2020-8-14 0:59,382.87 ,70.90 ,27144.24 ,2.71442E-05, 0.73680973 
2020-8-14 1:14,373.46 ,81.56 ,30457.33 ,3.04573E-05, 0.92764918 
2020-8-14 1:29,389.67 ,57.95 ,22582.45 ,2.25825E-05, 0.50996718 
2020-8-14 1:44,371.74 ,80.65 ,29982.47 ,2.99825E-05, 0.89894852 
2020-8-14 1:59,382.89 ,63.03 ,24132.53 ,2.41325E-05, 0.58237896 
2020-8-14 2:14,374.42 ,69.37 ,25972.63 ,2.59726E-05, 0.67457730 
2020-8-14 2:29,371.10 ,55.22 ,20490.52 ,2.04905E-05, 0.41986122 
2020-8-14 2:44,381.21 ,54.00 ,20586.05 ,2.05861E-05, 0.42378547 
2020-8-14 2:59,389.04 ,76.98 ,29950.12 ,2.99501E-05, 0.89700962 
2020-8-14 3:14,387.79 ,72.38 ,28066.46 ,2.80665E-05, 0.78772603 
2020-8-14 3:29,384.74 ,57.77 ,22225.35 ,2.22254E-05, 0.49396627 
2020-8-14 3:44,371.35 ,67.01 ,24882.88 ,2.48829E-05, 0.61915749 
2020-8-14 3:59,386.62 ,54.11 ,20920.46 ,2.09205E-05, 0.43766573 
2020-8-14 4:14,370.36 ,64.81 ,24001.90 ,2.40019E-05, 0.57609134 
2020-8-14 4:29,372.02 ,72.16 ,26846.50 ,2.68465E-05, 0.72073438 
2020-8-14 4:44,381.39 ,77.04 ,29382.29 ,2.93823E-05, 0.86331917 
2020-8-14 4:59,380.41 ,55.35 ,21056.08 ,2.10561E-05, 0.44335839 
2020-8-14 5:14,370.58 ,81.74 ,30291.34 ,3.02913E-05, 0.91756500 
2020-8-14 5:29,383.51 ,53.86 ,20653.68 ,2.06537E-05, 0.42657462 
2020-8-14 5:44,371.24 ,71.06 ,26382.03 ,2.63820E-05, 0.69601150 
2020-8-14 5:59,386.79 ,67.31 ,26033.04 ,2.60330E-05, 0.67771931 
2020-8-14 6:14,371.64 ,66.65 ,24768.15 ,2.47682E-05, 0.61346131 
2020-8-14 6:29,387.12 ,71.48 ,27672.43 ,2.76724E-05, 0.76576339 
2020-8-14 6:44,387.89 ,70.49 ,27343.89 ,2.73439E-05, 0.74768812 
2020-8-14 6:59,373.71 ,81.67 ,30520.03 ,3.05200E-05, 0.93147241 
2020-8-14 7:14,382.85 ,58.34 ,22334.61 ,2.23346E-05, 0.49883478 
2020-8-14 7:29,383.94 ,78.10 ,29984.93 ,2.99849E-05, 0.89909580 
2020-8-14 7:44,387.83 ,57.77 ,22405.21 ,2.24052E-05, 0.50199356 
2020-8-14 7:59,375.94 ,67.16 ,25248.09 ,2.52481E-05, 0.63746583 
2020-8-14 8:14,374.66 ,59.08 ,22134.16 ,2.21342E-05, 0.48992107 
2020-8-14 8:29,379.46 ,55.13 ,20919.46 ,2.09195E-05, 0.43762365 
2020-8-14 8:44,383.31 ,71.29 ,27325.06 ,2.73251E-05, 0.74665870 
2020-8-14 8:59,389.66 ,79.86 ,31118.70 ,3.11187E-05, 0.96837326 
2020-8-14 9:14,389.19 ,56.40 ,21950.36 ,2.19504E-05, 0.48181819 
2020-8-14 9:29,372.06 ,67.48 ,25105.18 ,2.51052E-05, 0.63026999 
2020-8-14 9:44,389.25 ,73.49 ,28606.55 ,2.86065E-05, 0.81833450 
2020-8-14 9:59,384.60 ,81.92 ,31505.00 ,3.15050E-05, 0.99256533 
2020-8-14 10:14,381.34 ,65.00 ,24787.47 ,2.47875E-05, 0.61441844 
2020-8-14 10:29,374.63 ,56.84 ,21292.79 ,2.12928E-05, 0.45338300 
2020-8-14 10:44,373.97 ,64.37 ,24073.35 ,2.40733E-05, 0.57952618 
2020-8-14 10:59,381.61 ,67.97 ,25939.32 ,2.59393E-05, 0.67284809 
2020-8-14 11:14,389.08 ,60.09 ,23380.60 ,2.33806E-05, 0.54665265 
2020-8-14 11:29,374.33 ,52.52 ,19658.89 ,1.96589E-05, 0.38647190 
2020-8-14 11:44,386.61 ,52.97 ,20478.25 ,2.04782E-05, 0.41935871 
2020-8-14 11:59,374.54 ,54.57 ,20439.52 ,2.04395E-05, 0.41777392 
2020-8-14 12:14,375.85 ,76.51 ,28755.23 ,2.87552E-05, 0.82686307 
2020-8-14 12:29,383.34 ,73.03 ,27994.20 ,2.79942E-05, 0.78367545 
2020-8-14 12:44,374.22 ,52.67 ,19709.94 ,1.97099E-05, 0.38848183 
2020-8-14 12:59,372.35 ,73.63 ,27418.20 ,2.74182E-05, 0.75175745 
2020-8-14 13:14,382.74 ,59.90 ,22925.79 ,2.29258E-05, 0.52559187 
2020-8-14 13:29,385.52 ,66.75 ,25732.03 ,2.57320E-05, 0.66213759 
2020-8-14 13:44,385.89 ,52.95 ,20432.30 ,2.04323E-05, 0.41747892 
2020-8-14 13:59,374.04 ,79.16 ,29607.69 ,2.96077E-05, 0.87661556 
2020-8-14 14:14,384.31 ,61.47 ,23624.56 ,2.36246E-05, 0.55812000 
2020-8-14 14:29,376.47 ,73.31 ,27597.59 ,2.75976E-05, 0.76162711 
2020-8-14 14:44,376.05 ,56.50 ,21246.30 ,2.12463E-05, 0.45140526 
2020-8-14 14:59,387.20 ,56.16 ,21746.20 ,2.17462E-05, 0.47289743 
2020-8-14 15:14,377.46 ,59.68 ,22527.28 ,2.25273E-05, 0.50747841 
2020-8-14 15:29,380.73 ,80.27 ,30560.53 ,3.05605E-05, 0.93394599 
2020-8-14 15:44,385.10 ,77.71 ,29927.15 ,2.99271E-05, 0.89563401 
2020-8-14 15:59,378.77 ,59.01 ,22349.36 ,2.23494E-05, 0.49949378 
2020-8-14 16:14,377.35 ,74.39 ,28070.89 ,2.80709E-05, 0.78797501 
2020-8-14 16:29,381.91 ,66.94 ,25563.02 ,2.55630E-05, 0.65346812 
2020-8-14 16:44,376.74 ,75.41 ,28411.58 ,2.84116E-05, 0.80721760 
2020-8-14 16:59,383.60 ,52.90 ,20290.46 ,2.02905E-05, 0.41170262 
2020-8-14 17:14,372.71 ,69.90 ,26052.54 ,2.60525E-05, 0.67873459 
2020-8-14 17:29,383.36 ,81.17 ,31116.62 ,3.11166E-05, 0.96824406 
2020-8-14 17:44,387.93 ,61.57 ,23883.85 ,2.38839E-05, 0.57043844 
2020-8-14 17:59,374.88 ,72.30 ,27105.10 ,2.71051E-05, 0.73468649 
2020-8-14 18:14,370.39 ,52.40 ,19407.45 ,1.94074E-05, 0.37664906 
2020-8-14 18:29,371.15 ,79.51 ,29509.53 ,2.95095E-05, 0.87081251 
2020-8-14 18:44,374.49 ,60.60 ,22694.72 ,2.26947E-05, 0.51505013 
2020-8-14 18:59,373.85 ,70.88 ,26497.58 ,2.64976E-05, 0.70212170 
2020-8-14 19:14,379.50 ,76.39 ,28991.73 ,2.89917E-05, 0.84052063 
2020-8-14 19:29,380.67 ,63.55 ,24192.14 ,2.41921E-05, 0.58525972 
2020-8-14 19:44,389.30 ,56.78 ,22104.24 ,2.21042E-05, 0.48859746 
2020-8-14 19:59,388.83 ,75.13 ,29212.51 ,2.92125E-05, 0.85337059 
2020-8-14 20:14,381.01 ,52.02 ,19820.60 ,1.98206E-05, 0.39285631 
2020-8-14 20:29,375.24 ,56.27 ,21114.87 ,2.11149E-05, 0.44583772 
2020-8-14 20:44,379.29 ,71.78 ,27227.17 ,2.72272E-05, 0.74131894 
2020-8-14 20:59,384.29 ,57.68 ,22164.51 ,2.21645E-05, 0.49126547 
2020-8-14 21:14,380.71 ,78.48 ,29878.10 ,2.98781E-05, 0.89270108 
2020-8-14 21:29,380.97 ,61.76 ,23528.62 ,2.35286E-05, 0.55359618 
2020-8-14 21:44,388.68 ,56.11 ,21807.52 ,2.18075E-05, 0.47556776 
2020-8-14 21:59,373.26 ,54.72 ,20424.01 ,2.04240E-05, 0.41714006 
2020-8-14 22:14,384.45 ,53.59 ,20604.10 ,2.06041E-05, 0.42452908 
2020-8-14 22:29,385.77 ,59.25 ,22858.60 ,2.28586E-05, 0.52251548 
2020-8-14 22:44,370.14 ,57.89 ,21427.58 ,2.14276E-05, 0.45914134 
2020-8-14 22:59,381.90 ,76.29 ,29136.66 ,2.91367E-05, 0.84894478 
2020-8-14 23:14,377.59 ,71.45 ,26977.42 ,2.69774E-05, 0.72778140 
2020-8-14 23:29,370.12 ,69.18 ,25604.06 ,2.56041E-05, 0.65556773 
2020-8-14 23:44,375.95 ,57.98 ,21796.70 ,2.17967E-05, 0.47509618 
2020-8-14 23:59,371.11 ,71.46 ,26518.30 ,2.65183E-05, 0.70322013 
2020-8-15 0:14,387.24 ,60.41 ,23395.04 ,2.33950E-05, 0.54732770 
2020-8-15 0:29,387.87 ,57.08 ,22139.66 ,2.21397E-05, 0.49016468 
2020-8-15 0:44,373.01 ,78.99 ,29462.44 ,2.94624E-05, 0.86803549 
2020-8-15 0:59,383.80 ,67.93 ,26072.54 ,2.60725E-05, 0.67977711 
2020-8-15 1:14,380.80 ,60.33 ,22971.59 ,2.29716E-05, 0.52769376 
2020-8-15 1:29,378.44 ,68.24 ,25825.87 ,2.58259E-05, 0.66697548 
2020-8-15 1:44,373.02 ,72.97 ,27219.24 ,2.72192E-05, 0.74088717 
2020-8-15 1:59,377.03 ,56.73 ,21390.58 ,2.13906E-05, 0.45755690 
2020-8-15 2:14,386.98 ,69.75 ,26991.64 ,2.69916E-05, 0.72854837 
2020-8-15 2:29,370.37 ,77.03 ,28531.58 ,2.85316E-05, 0.81405105 
2020-8-15 2:44,384.00 ,81.48 ,31289.45 ,3.12895E-05, 0.97902976 
2020-8-15 2:59,386.92 ,73.98 ,28625.85 ,2.86259E-05, 0.81943939 
2020-8-15 3:14,375.47 ,59.19 ,22224.73 ,2.22247E-05, 0.49393850 
2020-8-15 3:29,374.19 ,66.06 ,24717.51 ,2.47175E-05, 0.61095533 
2020-8-15 3:44,379.26 ,66.12 ,25077.57 ,2.50776E-05, 0.62888449 
2020-8-15 3:59,370.56 ,60.24 ,22324.27 ,2.23243E-05, 0.49837321 
2020-8-15 4:14,377.99 ,64.66 ,24439.62 ,2.44396E-05, 0.59729506 
2020-8-15 4:29,372.67 ,62.52 ,23300.78 ,2.33008E-05, 0.54292647 
2020-8-15 4:44,381.68 ,69.06 ,26357.35 ,2.63574E-05, 0.69471006 
2020-8-15 4:59,386.71 ,58.85 ,22757.63 ,2.27576E-05, 0.51790968 
2020-8-15 5:14,371.94 ,79.64 ,29620.29 ,2.96203E-05, 0.87736147 
2020-8-15 5:29,384.77 ,60.17 ,23151.90 ,2.31519E-05, 0.53601065 
2020-8-15 5:44,378.58 ,69.74 ,26402.43 ,2.64024E-05, 0.69708843 
2020-8-15 5:59,380.69 ,55.44 ,21104.30 ,2.11043E-05, 0.44539145 
2020-8-15 6:14,376.78 ,79.35 ,29896.20 ,2.98962E-05, 0.89378304 
2020-8-15 6:29,378.77 ,61.93 ,23458.18 ,2.34582E-05, 0.55028615 
2020-8-15 6:44,379.68 ,57.16 ,21703.39 ,2.17034E-05, 0.47103709 
2020-8-15 6:59,388.31 ,79.61 ,30914.05 ,3.09141E-05, 0.95567849 
2020-8-15 7:14,384.60 ,70.30 ,27035.18 ,2.70352E-05, 0.73090089 
2020-8-15 7:29,380.55 ,58.51 ,22266.11 ,2.22661E-05, 0.49577985 
2020-8-15 7:44,386.76 ,60.29 ,23318.63 ,2.33186E-05, 0.54375864 
2020-8-15 7:59,374.66 ,71.56 ,26811.95 ,2.68119E-05, 0.71888045 
2020-8-15 8:14,384.30 ,78.08 ,30006.64 ,3.00066E-05, 0.90039840 
2020-8-15 8:29,378.59 ,57.94 ,21934.57 ,2.19346E-05, 0.48112533 
2020-8-15 8:44,376.44 ,62.77 ,23628.73 ,2.36287E-05, 0.55831666 
2020-8-15 8:59,378.02 ,74.07 ,27997.86 ,2.79979E-05, 0.78388018 
2020-8-15 9:14,382.95 ,57.51 ,22023.12 ,2.20231E-05, 0.48501780 
2020-8-15 9:29,376.21 ,76.21 ,28670.36 ,2.86704E-05, 0.82198966 
2020-8-15 9:44,381.10 ,54.61 ,20812.81 ,2.08128E-05, 0.43317306 
2020-8-15 9:59,375.40 ,53.74 ,20172.32 ,2.01723E-05, 0.40692238 
2020-8-15 10:14,374.58 ,80.67 ,30217.52 ,3.02175E-05, 0.91309852 
2020-8-15 10:29,386.38 ,68.60 ,26506.38 ,2.65064E-05, 0.70258840 
2020-8-15 10:44,378.73 ,66.68 ,25254.61 ,2.52546E-05, 0.63779529 
2020-8-15 10:59,370.36 ,67.99 ,25181.76 ,2.51818E-05, 0.63412119 
2020-8-15 11:14,385.69 ,57.86 ,22316.13 ,2.23161E-05, 0.49800946 
2020-8-15 11:29,386.93 ,77.26 ,29896.20 ,2.98962E-05, 0.89378260 
2020-8-15 11:44,389.85 ,62.60 ,24403.84 ,2.44038E-05, 0.59554731 
2020-8-15 11:59,372.74 ,69.00 ,25720.30 ,2.57203E-05, 0.66153396 
2020-8-15 12:14,383.38 ,73.30 ,28103.38 ,2.81034E-05, 0.78980002 
2020-8-15 12:29,384.97 ,66.02 ,25416.68 ,2.54167E-05, 0.64600778 
2020-8-15 12:44,385.92 ,57.29 ,22108.54 ,2.21085E-05, 0.48878757 
2020-8-15 12:59,378.75 ,53.55 ,20280.59 ,2.02806E-05, 0.41130233 
2020-8-15 13:14,385.32 ,52.01 ,20041.61 ,2.00416E-05, 0.40166612 
2020-8-15 13:29,380.96 ,56.05 ,21353.38 ,2.13534E-05, 0.45596666 
2020-8-15 13:44,386.63 ,65.40 ,25287.29 ,2.52873E-05, 0.63944705 
2020-8-15 13:59,387.83 ,70.02 ,27158.02 ,2.71580E-05, 0.73755791 
2020-8-15 14:14,373.65 ,62.82 ,23472.93 ,2.34729E-05, 0.55097867 
2020-8-15 14:29,387.58 ,78.66 ,30487.80 ,3.04878E-05, 0.92950613 
2020-8-15 14:44,371.22 ,70.60 ,26207.63 ,2.62076E-05, 0.68683997 
2020-8-15 14:59,386.38 ,75.72 ,29256.57 ,2.92566E-05, 0.85594690 
2020-8-15 15:14,377.95 ,75.81 ,28652.71 ,2.86527E-05, 0.82097784 
2020-8-15 15:29,371.90 ,52.88 ,19664.90 ,1.96649E-05, 0.38670810 
2020-8-15 15:44,388.03 ,73.60 ,28557.33 ,2.85573E-05, 0.81552100 
2020-8-15 15:59,378.52 ,62.43 ,23632.46 ,2.36325E-05, 0.55849313 
2020-8-15 16:14,378.26 ,79.32 ,30002.71 ,3.00027E-05, 0.90016288 
2020-8-15 16:29,371.77 ,66.36 ,24668.88 ,2.46689E-05, 0.60855352 
2020-8-15 16:44,375.42 ,68.09 ,25564.29 ,2.55643E-05, 0.65353307 
2020-8-15 16:59,388.31 ,73.45 ,28519.69 ,2.85197E-05, 0.81337263 
2020-8-15 17:14,387.51 ,57.14 ,22143.53 ,2.21435E-05, 0.49033602 
2020-8-15 17:29,374.88 ,65.27 ,24468.21 ,2.44682E-05, 0.59869348 
2020-8-15 17:44,383.12 ,52.73 ,20201.34 ,2.02013E-05, 0.40809429 
2020-8-15 17:59,373.00 ,62.65 ,23367.23 ,2.33672E-05, 0.54602762 
2020-8-15 18:14,386.73 ,58.35 ,22565.01 ,2.25650E-05, 0.50917949 
2020-8-15 18:29,379.91 ,62.37 ,23694.78 ,2.36948E-05, 0.56144267 
2020-8-15 18:44,378.37 ,52.31 ,19794.23 ,1.97942E-05, 0.39181135 
2020-8-15 18:59,371.78 ,66.30 ,24649.97 ,2.46500E-05, 0.60762081 
2020-8-15 19:14,376.31 ,70.99 ,26714.07 ,2.67141E-05, 0.71364170 
2020-8-15 19:29,377.09 ,73.41 ,27684.24 ,2.76842E-05, 0.76641695 
2020-8-15 19:44,376.88 ,76.63 ,28878.60 ,2.88786E-05, 0.83397378 
2020-8-15 19:59,380.16 ,52.27 ,19869.27 ,1.98693E-05, 0.39478772 
2020-8-15 20:14,376.74 ,69.44 ,26162.30 ,2.61623E-05, 0.68446597 
2020-8-15 20:29,388.87 ,72.57 ,28221.37 ,2.82214E-05, 0.79644553 
