, 형태소,  의미형태,구분신뢰도, 자연어 수,전자파 지수10,전자파(TG),AI 쳇봇 기계학습효율*100%
2020-6-22 12:29, 224.44 , 3.73 , 0.90 , 755.19 , 0.76 , 0.76 , 75.52 
2020-6-22 12:44, 214.47 , 9.07 , 0.84 ," 1,624.23 ", 1.62 , 1.62 , 162.42 
2020-6-22 12:59, 227.33 , 6.82 , 0.95 ," 1,465.01 ", 1.47 , 1.47 , 146.50 
2020-6-22 13:14, 207.41 , 2.97 , 0.89 , 545.16 , 0.55 , 0.55 , 54.52 
2020-6-22 13:29, 232.21 , 2.42 , 0.82 , 462.06 , 0.46 , 0.46 , 46.21 
2020-6-22 13:44, 213.77 , 4.18 , 0.84 , 748.15 , 0.75 , 0.75 , 74.82 
2020-6-22 13:59, 215.25 , 2.48 , 0.90 , 478.71 , 0.48 , 0.48 , 47.87 
2020-6-22 14:14, 220.77 , 5.03 , 0.81 , 905.55 , 0.91 , 0.91 , 90.56 
2020-6-22 14:29, 233.64 , 1.14 , 0.85 , 226.05 , 0.23 , 0.23 , 22.61 
2020-6-22 14:44, 227.36 , 5.37 , 0.89 ," 1,080.73 ", 1.08 , 1.08 , 108.07 
2020-6-22 14:59, 232.13 , 1.41 , 0.95 , 309.50 , 0.31 , 0.31 , 30.95 
2020-6-22 15:14, 235.19 , 1.53 , 0.86 , 308.46 , 0.31 , 0.31 , 30.85 
2020-6-22 15:29, 227.27 , 7.96 , 0.81 ," 1,473.19 ", 1.47 , 1.47 , 147.32 
2020-6-22 15:44, 220.48 , 2.92 , 0.92 , 593.37 , 0.59 , 0.59 , 59.34 
2020-6-22 15:59, 205.35 , 6.82 , 0.82 ," 1,152.98 ", 1.15 , 1.15 , 115.30 
2020-6-22 16:14, 213.54 , 3.71 , 0.89 , 702.62 , 0.70 , 0.70 , 70.26 
2020-6-22 16:29, 224.78 , 7.47 , 0.89 ," 1,500.46 ", 1.50 , 1.50 , 150.05 
2020-6-22 16:44, 221.16 , 7.49 , 0.81 ," 1,345.47 ", 1.35 , 1.35 , 134.55 
2020-6-22 16:59, 227.35 , 1.29 , 0.85 , 247.88 , 0.25 , 0.25 , 24.79 
2020-6-22 17:14, 235.77 , 5.24 , 0.93 ," 1,142.49 ", 1.14 , 1.14 , 114.25 
2020-6-22 17:29, 218.71 , 5.25 , 0.90 ," 1,029.60 ", 1.03 , 1.03 , 102.96 
2020-6-22 17:44, 205.28 , 5.41 , 0.83 , 927.93 , 0.93 , 0.93 , 92.79 
2020-6-22 17:59, 218.18 , 2.46 , 0.90 , 481.06 , 0.48 , 0.48 , 48.11 
2020-6-22 18:14, 204.28 , 9.04 , 0.84 ," 1,544.41 ", 1.54 , 1.54 , 154.44 
2020-6-22 18:29, 223.11 , 7.90 , 0.85 ," 1,505.00 ", 1.50 , 1.50 , 150.50 
2020-6-22 18:44, 224.37 , 2.96 , 0.84 , 556.19 , 0.56 , 0.56 , 55.62 
2020-6-22 18:59, 203.49 , 5.00 , 0.93 , 950.66 , 0.95 , 0.95 , 95.07 
2020-6-22 19:14, 206.93 , 4.33 , 0.95 , 846.93 , 0.85 , 0.85 , 84.69 
2020-6-22 19:29, 236.28 , 5.72 , 0.88 ," 1,188.90 ", 1.19 , 1.19 , 118.89 
2020-6-22 19:44, 236.18 , 2.53 , 0.89 , 530.15 , 0.53 , 0.53 , 53.01 
2020-6-22 19:59, 209.41 , 3.28 , 0.84 , 573.45 , 0.57 , 0.57 , 57.34 
2020-6-22 20:14, 215.18 , 3.29 , 0.84 , 594.54 , 0.59 , 0.59 , 59.45 
2020-6-22 20:29, 215.58 , 2.71 , 0.92 , 539.63 , 0.54 , 0.54 , 53.96 
2020-6-22 20:44, 224.09 , 4.64 , 0.85 , 886.00 , 0.89 , 0.89 , 88.60 
2020-6-22 20:59, 228.60 , 9.36 , 0.84 ," 1,789.84 ", 1.79 , 1.79 , 178.98 
2020-6-22 21:14, 230.13 , 8.21 , 0.93 ," 1,748.00 ", 1.75 , 1.75 , 174.80 
2020-6-22 21:29, 205.16 , 4.29 , 0.90 , 795.99 , 0.80 , 0.80 , 79.60 
2020-6-22 21:44, 221.30 , 4.49 , 0.84 , 832.87 , 0.83 , 0.83 , 83.29 
2020-6-22 21:59, 226.98 , 8.37 , 0.87 ," 1,650.16 ", 1.65 , 1.65 , 165.02 
2020-6-22 22:14, 200.79 , 8.65 , 0.84 ," 1,456.00 ", 1.46 , 1.46 , 145.60 
2020-6-22 22:29, 239.05 , 3.02 , 0.82 , 591.78 , 0.59 , 0.59 , 59.18 
2020-6-22 22:44, 236.32 , 9.61 , 0.92 ," 2,098.70 ", 2.10 , 2.10 , 209.87 
2020-6-22 22:59, 204.00 , 5.68 , 0.80 , 932.71 , 0.93 , 0.93 , 93.27 
2020-6-22 23:14, 206.52 , 1.96 , 0.87 , 351.49 , 0.35 , 0.35 , 35.15 
2020-6-22 23:29, 224.78 , 5.90 , 0.90 ," 1,190.63 ", 1.19 , 1.19 , 119.06 
2020-6-22 23:44, 226.94 , 2.54 , 0.90 , 520.20 , 0.52 , 0.52 , 52.02 
2020-6-22 23:59, 217.00 , 6.53 , 0.92 ," 1,299.15 ", 1.30 , 1.30 , 129.91 
2020-6-23 0:14, 232.71 , 2.97 , 0.81 , 561.91 , 0.56 , 0.56 , 56.19 
2020-6-23 0:29, 212.30 , 4.35 , 0.85 , 781.07 , 0.78 , 0.78 , 78.11 
2020-6-23 0:44, 227.77 , 2.75 , 0.89 , 555.47 , 0.56 , 0.56 , 55.55 
2020-6-23 0:59, 211.91 , 2.97 , 0.84 , 531.22 , 0.53 , 0.53 , 53.12 
2020-6-23 1:14, 202.88 , 7.47 , 0.84 ," 1,275.17 ", 1.28 , 1.28 , 127.52 
2020-6-23 1:29, 234.02 , 5.60 , 0.93 ," 1,220.10 ", 1.22 , 1.22 , 122.01 
2020-6-23 1:44, 219.40 , 5.78 , 0.89 ," 1,133.30 ", 1.13 , 1.13 , 113.33 
2020-6-23 1:59, 218.38 , 4.26 , 0.86 , 802.54 , 0.80 , 0.80 , 80.25 
2020-6-23 2:14, 227.98 , 2.54 , 0.83 , 478.96 , 0.48 , 0.48 , 47.90 
2020-6-23 2:29, 216.40 , 8.64 , 0.88 ," 1,647.00 ", 1.65 , 1.65 , 164.70 
2020-6-23 2:44, 227.70 , 2.90 , 0.81 , 537.34 , 0.54 , 0.54 , 53.73 
2020-6-23 2:59, 237.32 , 9.70 , 0.91 ," 2,090.89 ", 2.09 , 2.09 , 209.09 
2020-6-23 3:14, 206.80 , 1.82 , 0.90 , 339.39 , 0.34 , 0.34 , 33.94 
2020-6-23 3:29, 224.92 , 5.98 , 0.84 ," 1,124.43 ", 1.12 , 1.12 , 112.44 
2020-6-23 3:44, 223.69 , 9.38 , 0.92 ," 1,940.98 ", 1.94 , 1.94 , 194.10 
2020-6-23 3:59, 202.55 , 1.84 , 0.82 , 306.31 , 0.31 , 0.31 , 30.63 
2020-6-23 4:14, 233.77 , 5.76 , 0.85 ," 1,140.01 ", 1.14 , 1.14 , 114.00 
2020-6-23 4:29, 237.38 , 9.39 , 0.81 ," 1,811.27 ", 1.81 , 1.81 , 181.13 
2020-6-23 4:44, 225.86 , 3.21 , 0.94 , 679.18 , 0.68 , 0.68 , 67.92 
2020-6-23 4:59, 238.96 , 6.11 , 0.85 ," 1,235.41 ", 1.24 , 1.24 , 123.54 
2020-6-23 5:14, 223.77 , 4.27 , 0.83 , 793.30 , 0.79 , 0.79 , 79.33 
2020-6-23 5:29, 229.88 , 5.55 , 0.93 ," 1,191.38 ", 1.19 , 1.19 , 119.14 
2020-6-23 5:44, 205.74 , 9.94 , 0.83 ," 1,704.11 ", 1.70 , 1.70 , 170.41 
2020-6-23 5:59, 220.66 , 5.93 , 0.83 ," 1,079.64 ", 1.08 , 1.08 , 107.96 
2020-6-23 6:14, 228.95 , 5.00 , 0.93 ," 1,066.10 ", 1.07 , 1.07 , 106.61 
2020-6-23 6:29, 205.47 , 1.27 , 0.89 , 231.38 , 0.23 , 0.23 , 23.14 
2020-6-23 6:44, 207.17 , 7.59 , 0.84 ," 1,324.03 ", 1.32 , 1.32 , 132.40 
2020-6-23 6:59, 218.95 , 5.06 , 0.80 , 891.01 , 0.89 , 0.89 , 89.10 
2020-6-23 7:14, 209.58 , 8.73 , 0.82 ," 1,490.98 ", 1.49 , 1.49 , 149.10 
2020-6-23 7:29, 212.30 , 2.23 , 0.88 , 415.48 , 0.42 , 0.42 , 41.55 
2020-6-23 7:44, 225.95 , 4.37 , 0.89 , 879.96 , 0.88 , 0.88 , 88.00 
2020-6-23 7:59, 206.26 , 9.79 , 0.85 ," 1,712.77 ", 1.71 , 1.71 , 171.28 
2020-6-23 8:14, 217.42 , 3.29 , 0.92 , 658.64 , 0.66 , 0.66 , 65.86 
2020-6-23 8:29, 237.71 , 2.64 , 0.87 , 543.94 , 0.54 , 0.54 , 54.39 
2020-6-23 8:44, 221.89 , 9.67 , 0.86 ," 1,837.06 ", 1.84 , 1.84 , 183.71 
2020-6-23 8:59, 233.43 , 8.81 , 0.89 ," 1,821.31 ", 1.82 , 1.82 , 182.13 
2020-6-23 9:14, 207.57 , 2.72 , 0.85 , 480.03 , 0.48 , 0.48 , 48.00 
2020-6-23 9:29, 228.47 , 2.08 , 0.81 , 384.53 , 0.38 , 0.38 , 38.45 
2020-6-23 9:44, 231.24 , 9.54 , 0.92 ," 2,031.84 ", 2.03 , 2.03 , 203.18 
2020-6-23 9:59, 206.08 , 9.58 , 0.84 ," 1,657.26 ", 1.66 , 1.66 , 165.73 
2020-6-23 10:14, 238.79 , 9.19 , 0.86 ," 1,893.89 ", 1.89 , 1.89 , 189.39 
2020-6-23 10:29, 228.91 , 6.49 , 0.82 ," 1,216.34 ", 1.22 , 1.22 , 121.63 
2020-6-23 10:44, 232.42 , 8.30 , 0.92 ," 1,770.40 ", 1.77 , 1.77 , 177.04 
2020-6-23 10:59, 221.14 , 1.38 , 0.90 , 274.33 , 0.27 , 0.27 , 27.43 
2020-6-23 11:14, 202.34 , 6.65 , 0.94 ," 1,258.87 ", 1.26 , 1.26 , 125.89 
2020-6-23 11:29, 221.13 , 2.93 , 0.88 , 568.37 , 0.57 , 0.57 , 56.84 
2020-6-23 11:44, 228.40 , 10.00 , 0.88 ," 2,008.66 ", 2.01 , 2.01 , 200.87 
2020-6-23 11:59, 200.29 , 2.57 , 0.80 , 412.86 , 0.41 , 0.41 , 41.29 
2020-6-23 12:14, 204.12 , 3.06 , 0.88 , 547.81 , 0.55 , 0.55 , 54.78 
2020-6-23 12:29, 201.39 , 3.71 , 0.93 , 690.89 , 0.69 , 0.69 , 69.09 
2020-6-23 12:44, 200.66 , 8.52 , 0.84 ," 1,436.01 ", 1.44 , 1.44 , 143.60 
2020-6-23 12:59, 210.28 , 6.51 , 0.87 ," 1,186.23 ", 1.19 , 1.19 , 118.62 
2020-6-23 13:14, 212.31 , 8.79 , 0.88 ," 1,640.72 ", 1.64 , 1.64 , 164.07 
2020-6-23 13:29, 216.40 , 5.64 , 0.81 , 990.55 , 0.99 , 0.99 , 99.05 
2020-6-23 13:44, 214.48 , 1.60 , 0.87 , 299.13 , 0.30 , 0.30 , 29.91 
2020-6-23 13:59, 206.98 , 3.85 , 0.84 , 673.54 , 0.67 , 0.67 , 67.35 
2020-6-23 14:14, 239.66 , 3.31 , 0.87 , 687.54 , 0.69 , 0.69 , 68.75 
2020-6-23 14:29, 219.90 , 1.43 , 0.91 , 287.69 , 0.29 , 0.29 , 28.77 
2020-6-23 14:44, 236.82 , 8.25 , 0.92 ," 1,806.47 ", 1.81 , 1.81 , 180.65 
2020-6-23 14:59, 235.98 , 2.62 , 0.93 , 577.30 , 0.58 , 0.58 , 57.73 
2020-6-23 15:14, 204.46 , 5.78 , 0.81 , 957.99 , 0.96 , 0.96 , 95.80 
2020-6-23 15:29, 231.85 , 3.86 , 0.94 , 844.12 , 0.84 , 0.84 , 84.41 
2020-6-23 15:44, 235.55 , 7.16 , 0.90 ," 1,525.01 ", 1.53 , 1.53 , 152.50 
2020-6-23 15:59, 225.74 , 7.93 , 0.89 ," 1,589.03 ", 1.59 , 1.59 , 158.90 
2020-6-23 16:14, 201.42 , 6.73 , 0.90 ," 1,222.76 ", 1.22 , 1.22 , 122.28 
2020-6-23 16:29, 238.58 , 7.91 , 0.85 ," 1,610.49 ", 1.61 , 1.61 , 161.05 
2020-6-23 16:44, 233.43 , 6.83 , 0.86 ," 1,373.58 ", 1.37 , 1.37 , 137.36 
2020-6-23 16:59, 219.44 , 2.74 , 0.92 , 552.14 , 0.55 , 0.55 , 55.21 
2020-6-23 17:14, 230.92 , 2.76 , 0.86 , 550.01 , 0.55 , 0.55 , 55.00 
2020-6-23 17:29, 202.18 , 8.51 , 0.90 ," 1,547.49 ", 1.55 , 1.55 , 154.75 
2020-6-23 17:44, 209.63 , 1.03 , 0.90 , 194.38 , 0.19 , 0.19 , 19.44 
2020-6-23 17:59, 214.30 , 7.11 , 0.92 ," 1,407.50 ", 1.41 , 1.41 , 140.75 
2020-6-23 18:14, 212.51 , 5.09 , 0.82 , 888.26 , 0.89 , 0.89 , 88.83 
2020-6-23 18:29, 211.77 , 3.48 , 0.82 , 600.66 , 0.60 , 0.60 , 60.07 
2020-6-23 18:44, 201.70 , 8.46 , 0.80 ," 1,368.83 ", 1.37 , 1.37 , 136.88 
2020-6-23 18:59, 212.90 , 6.72 , 0.83 ," 1,185.82 ", 1.19 , 1.19 , 118.58 
2020-6-23 19:14, 235.12 , 2.54 , 0.86 , 512.24 , 0.51 , 0.51 , 51.22 
2020-6-23 19:29, 209.07 , 7.31 , 0.81 ," 1,237.06 ", 1.24 , 1.24 , 123.71 
2020-6-23 19:44, 230.77 , 4.36 , 0.94 , 942.87 , 0.94 , 0.94 , 94.29 
2020-6-23 19:59, 211.65 , 8.39 , 0.84 ," 1,497.04 ", 1.50 , 1.50 , 149.70 
2020-6-23 20:14, 228.11 , 5.47 , 0.94 ," 1,175.62 ", 1.18 , 1.18 , 117.56 
2020-6-23 20:29, 221.90 , 3.25 , 0.88 , 632.73 , 0.63 , 0.63 , 63.27 
2020-6-23 20:44, 225.03 , 3.77 , 0.90 , 763.98 , 0.76 , 0.76 , 76.40 
2020-6-23 20:59, 208.66 , 1.21 , 0.91 , 229.79 , 0.23 , 0.23 , 22.98 
2020-6-23 21:14, 238.31 , 2.97 , 0.90 , 640.04 , 0.64 , 0.64 , 64.00 
2020-6-23 21:29, 215.71 , 1.32 , 0.93 , 264.98 , 0.26 , 0.26 , 26.50 
2020-6-23 21:44, 228.65 , 8.81 , 0.82 ," 1,656.23 ", 1.66 , 1.66 , 165.62 
2020-6-23 21:59, 223.48 , 3.89 , 0.84 , 729.92 , 0.73 , 0.73 , 72.99 
2020-6-23 22:14, 218.55 , 7.91 , 0.86 ," 1,479.15 ", 1.48 , 1.48 , 147.91 
2020-6-23 22:29, 212.04 , 1.36 , 0.94 , 270.84 , 0.27 , 0.27 , 27.08 
2020-6-23 22:44, 237.65 , 4.34 , 0.91 , 940.37 , 0.94 , 0.94 , 94.04 
2020-6-23 22:59, 233.71 , 1.14 , 0.82 , 219.37 , 0.22 , 0.22 , 21.94 
2020-6-23 23:14, 212.26 , 3.96 , 0.87 , 733.88 , 0.73 , 0.73 , 73.39 
2020-6-23 23:29, 234.19 , 2.38 , 0.87 , 484.06 , 0.48 , 0.48 , 48.41 
2020-6-23 23:44, 226.91 , 9.83 , 0.91 ," 2,039.74 ", 2.04 , 2.04 , 203.97 
2020-6-23 23:59, 201.11 , 1.93 , 0.95 , 367.08 , 0.37 , 0.37 , 36.71 
2020-6-24 0:14, 239.59 , 6.69 , 0.91 ," 1,456.75 ", 1.46 , 1.46 , 145.68 
2020-6-24 0:29, 205.11 , 1.30 , 0.89 , 237.81 , 0.24 , 0.24 , 23.78 
2020-6-24 0:44, 201.37 , 7.17 , 0.88 ," 1,265.35 ", 1.27 , 1.27 , 126.54 
2020-6-24 0:59, 213.38 , 8.82 , 0.89 ," 1,679.49 ", 1.68 , 1.68 , 167.95 
2020-6-24 1:14, 238.13 , 3.38 , 0.94 , 755.68 , 0.76 , 0.76 , 75.57 
2020-6-24 1:29, 235.64 , 4.72 , 0.87 , 970.40 , 0.97 , 0.97 , 97.04 
2020-6-24 1:44, 201.60 , 4.11 , 0.86 , 716.57 , 0.72 , 0.72 , 71.66 
2020-6-24 1:59, 207.85 , 2.00 , 0.90 , 375.22 , 0.38 , 0.38 , 37.52 
2020-6-24 2:14, 219.01 , 8.27 , 0.94 ," 1,706.67 ", 1.71 , 1.71 , 170.67 
2020-6-24 2:29, 233.67 , 8.38 , 0.89 ," 1,736.85 ", 1.74 , 1.74 , 173.68 
2020-6-24 2:44, 237.55 , 9.67 , 0.87 ," 1,990.20 ", 1.99 , 1.99 , 199.02 
2020-6-24 2:59, 205.66 , 1.40 , 0.91 , 260.94 , 0.26 , 0.26 , 26.09 
2020-6-24 3:14, 231.14 , 1.76 , 0.81 , 330.38 , 0.33 , 0.33 , 33.04 
2020-6-24 3:29, 210.28 , 1.77 , 0.92 , 342.98 , 0.34 , 0.34 , 34.30 
2020-6-24 3:44, 233.49 , 1.88 , 0.92 , 403.40 , 0.40 , 0.40 , 40.34 
2020-6-24 3:59, 226.76 , 5.74 , 0.86 ," 1,120.96 ", 1.12 , 1.12 , 112.10 
2020-6-24 4:14, 237.65 , 9.56 , 0.92 ," 2,081.06 ", 2.08 , 2.08 , 208.11 
2020-6-24 4:29, 211.46 , 7.97 , 0.89 ," 1,493.54 ", 1.49 , 1.49 , 149.35 
2020-6-24 4:44, 225.14 , 1.59 , 0.85 , 305.78 , 0.31 , 0.31 , 30.58 
2020-6-24 4:59, 208.86 , 6.61 , 0.82 ," 1,132.88 ", 1.13 , 1.13 , 113.29 
2020-6-24 5:14, 213.90 , 3.41 , 0.91 , 663.61 , 0.66 , 0.66 , 66.36 
2020-6-24 5:29, 208.45 , 4.17 , 0.90 , 780.53 , 0.78 , 0.78 , 78.05 
2020-6-24 5:44, 202.81 , 5.86 , 0.95 ," 1,128.55 ", 1.13 , 1.13 , 112.85 
2020-6-24 5:59, 224.82 , 2.37 , 0.81 , 429.55 , 0.43 , 0.43 , 42.96 
2020-6-24 6:14, 235.23 , 1.60 , 0.88 , 331.46 , 0.33 , 0.33 , 33.15 
2020-6-24 6:29, 210.17 , 1.21 , 0.88 , 222.71 , 0.22 , 0.22 , 22.27 
2020-6-24 6:44, 200.29 , 5.49 , 0.85 , 935.80 , 0.94 , 0.94 , 93.58 
2020-6-24 6:59, 227.62 , 7.15 , 0.80 ," 1,305.88 ", 1.31 , 1.31 , 130.59 
2020-6-24 7:14, 216.66 , 3.19 , 0.81 , 561.66 , 0.56 , 0.56 , 56.17 
2020-6-24 7:29, 220.64 , 8.77 , 0.83 ," 1,606.79 ", 1.61 , 1.61 , 160.68 
2020-6-24 7:44, 232.42 , 6.48 , 0.82 ," 1,227.92 ", 1.23 , 1.23 , 122.79 
2020-6-24 7:59, 209.51 , 7.13 , 0.92 ," 1,372.30 ", 1.37 , 1.37 , 137.23 
2020-6-24 8:14, 224.69 , 4.48 , 0.80 , 809.94 , 0.81 , 0.81 , 80.99 
2020-6-24 8:29, 216.79 , 8.49 , 0.83 ," 1,534.52 ", 1.53 , 1.53 , 153.45 
2020-6-24 8:44, 214.66 , 2.87 , 0.94 , 580.46 , 0.58 , 0.58 , 58.05 
2020-6-24 8:59, 206.33 , 1.18 , 0.89 , 216.65 , 0.22 , 0.22 , 21.67 
2020-6-24 9:14, 221.79 , 1.78 , 0.86 , 341.71 , 0.34 , 0.34 , 34.17 
2020-6-24 9:29, 215.21 , 9.72 , 0.84 ," 1,760.40 ", 1.76 , 1.76 , 176.04 
2020-6-24 9:44, 205.66 , 5.50 , 0.84 , 946.87 , 0.95 , 0.95 , 94.69 
2020-6-24 9:59, 239.84 , 1.47 , 0.88 , 309.15 , 0.31 , 0.31 , 30.92 
2020-6-24 10:14, 218.94 , 5.21 , 0.92 ," 1,046.63 ", 1.05 , 1.05 , 104.66 
2020-6-24 10:29, 209.84 , 9.10 , 0.85 ," 1,625.05 ", 1.63 , 1.63 , 162.50 
2020-6-24 10:44, 237.28 , 9.04 , 0.91 ," 1,942.33 ", 1.94 , 1.94 , 194.23 
2020-6-24 10:59, 214.23 , 2.56 , 0.88 , 481.42 , 0.48 , 0.48 , 48.14 
2020-6-24 11:14, 220.36 , 9.39 , 0.90 ," 1,867.26 ", 1.87 , 1.87 , 186.73 
2020-6-24 11:29, 204.45 , 7.71 , 0.90 ," 1,413.18 ", 1.41 , 1.41 , 141.32 
2020-6-24 11:44, 222.65 , 7.76 , 0.91 ," 1,572.52 ", 1.57 , 1.57 , 157.25 
2020-6-24 11:59, 239.01 , 2.06 , 0.91 , 449.16 , 0.45 , 0.45 , 44.92 
2020-6-24 12:14, 206.86 , 5.12 , 0.81 , 859.59 , 0.86 , 0.86 , 85.96 
2020-6-24 12:29, 201.40 , 3.69 , 0.82 , 607.08 , 0.61 , 0.61 , 60.71 
2020-6-24 12:44, 212.27 , 9.34 , 0.87 ," 1,730.92 ", 1.73 , 1.73 , 173.09 
2020-6-24 12:59, 232.66 , 9.12 , 0.95 ," 2,015.21 ", 2.02 , 2.02 , 201.52 
2020-6-24 13:14, 202.82 , 2.30 , 0.86 , 401.37 , 0.40 , 0.40 , 40.14 
2020-6-24 13:29, 222.03 , 5.47 , 0.91 ," 1,102.13 ", 1.10 , 1.10 , 110.21 
2020-6-24 13:44, 219.45 , 9.24 , 0.82 ," 1,659.53 ", 1.66 , 1.66 , 165.95 
2020-6-24 13:59, 226.13 , 5.78 , 0.84 ," 1,103.84 ", 1.10 , 1.10 , 110.38 
2020-6-24 14:14, 212.19 , 5.59 , 0.80 , 951.41 , 0.95 , 0.95 , 95.14 
2020-6-24 14:29, 238.71 , 6.98 , 0.87 ," 1,450.26 ", 1.45 , 1.45 , 145.03 
2020-6-24 14:44, 225.53 , 3.70 , 0.93 , 778.56 , 0.78 , 0.78 , 77.86 
2020-6-24 14:59, 200.98 , 4.80 , 0.90 , 869.44 , 0.87 , 0.87 , 86.94 
2020-6-24 15:14, 203.11 , 7.22 , 0.86 ," 1,265.47 ", 1.27 , 1.27 , 126.55 
2020-6-24 15:29, 221.37 , 6.94 , 0.91 ," 1,406.08 ", 1.41 , 1.41 , 140.61 
2020-6-24 15:44, 205.72 , 9.73 , 0.90 ," 1,798.08 ", 1.80 , 1.80 , 179.81 
2020-6-24 15:59, 233.10 , 7.47 , 0.82 ," 1,429.64 ", 1.43 , 1.43 , 142.96 
2020-6-24 16:14, 206.32 , 4.19 , 0.82 , 705.45 , 0.71 , 0.71 , 70.54 
2020-6-24 16:29, 206.52 , 8.66 , 0.92 ," 1,646.74 ", 1.65 , 1.65 , 164.67 
2020-6-24 16:44, 230.36 , 1.58 , 0.88 , 320.96 , 0.32 , 0.32 , 32.10 
2020-6-24 16:59, 237.98 , 5.31 , 0.83 ," 1,044.13 ", 1.04 , 1.04 , 104.41 
2020-6-24 17:14, 233.97 , 1.17 , 0.81 , 221.78 , 0.22 , 0.22 , 22.18 
2020-6-24 17:29, 222.06 , 7.16 , 0.83 ," 1,316.55 ", 1.32 , 1.32 , 131.65 
2020-6-24 17:44, 213.62 , 1.68 , 0.82 , 292.97 , 0.29 , 0.29 , 29.30 
2020-6-24 17:59, 204.33 , 5.70 , 0.81 , 946.55 , 0.95 , 0.95 , 94.65 
2020-6-24 18:14, 239.53 , 8.51 , 0.89 ," 1,813.40 ", 1.81 , 1.81 , 181.34 
2020-6-24 18:29, 204.62 , 1.44 , 0.89 , 262.68 , 0.26 , 0.26 , 26.27 
2020-6-24 18:44, 225.41 , 7.19 , 0.85 ," 1,372.71 ", 1.37 , 1.37 , 137.27 
2020-6-24 18:59, 232.62 , 9.50 , 0.85 ," 1,872.93 ", 1.87 , 1.87 , 187.29 
2020-6-24 19:14, 223.88 , 9.41 , 0.91 ," 1,911.75 ", 1.91 , 1.91 , 191.18 
2020-6-24 19:29, 213.89 , 3.35 , 0.81 , 577.95 , 0.58 , 0.58 , 57.79 
2020-6-24 19:44, 220.40 , 1.17 , 0.89 , 230.61 , 0.23 , 0.23 , 23.06 
2020-6-24 19:59, 213.18 , 8.34 , 0.82 ," 1,463.90 ", 1.46 , 1.46 , 146.39 
2020-6-24 20:14, 207.49 , 2.77 , 0.93 , 535.81 , 0.54 , 0.54 , 53.58 
2020-6-24 20:29, 210.23 , 5.42 , 0.92 ," 1,048.32 ", 1.05 , 1.05 , 104.83 
2020-6-24 20:44, 225.11 , 9.99 , 0.83 ," 1,870.85 ", 1.87 , 1.87 , 187.08 
2020-6-24 20:59, 207.60 , 7.20 , 0.93 ," 1,388.81 ", 1.39 , 1.39 , 138.88 
2020-6-24 21:14, 206.32 , 8.51 , 0.80 ," 1,411.23 ", 1.41 , 1.41 , 141.12 
2020-6-24 21:29, 227.45 , 5.49 , 0.88 ," 1,095.42 ", 1.10 , 1.10 , 109.54 
2020-6-24 21:44, 237.04 , 7.57 , 0.89 ," 1,590.09 ", 1.59 , 1.59 , 159.01 
2020-6-24 21:59, 228.53 , 2.21 , 0.92 , 464.04 , 0.46 , 0.46 , 46.40 
2020-6-24 22:14, 205.04 , 1.47 , 0.89 , 268.95 , 0.27 , 0.27 , 26.89 
2020-6-24 22:29, 209.83 , 5.01 , 0.93 , 981.89 , 0.98 , 0.98 , 98.19 
2020-6-24 22:44, 220.34 , 7.01 , 0.85 ," 1,312.39 ", 1.31 , 1.31 , 131.24 
2020-6-24 22:59, 200.40 , 1.69 , 0.83 , 281.30 , 0.28 , 0.28 , 28.13 
2020-6-24 23:14, 205.54 , 5.60 , 0.89 ," 1,019.69 ", 1.02 , 1.02 , 101.97 
2020-6-24 23:29, 227.83 , 7.65 , 0.85 ," 1,483.70 ", 1.48 , 1.48 , 148.37 
2020-6-24 23:44, 202.79 , 7.87 , 0.87 ," 1,388.69 ", 1.39 , 1.39 , 138.87 
2020-6-24 23:59, 224.07 , 4.04 , 0.90 , 813.21 , 0.81 , 0.81 , 81.32 
2020-6-25 0:14, 205.77 , 8.81 , 0.94 ," 1,700.09 ", 1.70 , 1.70 , 170.01 
2020-6-25 0:29, 234.88 , 2.78 , 0.87 , 567.66 , 0.57 , 0.57 , 56.77 
2020-6-25 0:44, 211.56 , 6.51 , 0.88 ," 1,206.57 ", 1.21 , 1.21 , 120.66 
2020-6-25 0:59, 222.17 , 3.89 , 0.83 , 718.77 , 0.72 , 0.72 , 71.88 
2020-6-25 1:14, 215.83 , 8.11 , 0.93 ," 1,633.34 ", 1.63 , 1.63 , 163.33 
2020-6-25 1:29, 214.93 , 5.00 , 0.87 , 933.61 , 0.93 , 0.93 , 93.36 
2020-6-25 1:44, 202.97 , 3.21 , 0.91 , 589.90 , 0.59 , 0.59 , 58.99 
2020-6-25 1:59, 207.54 , 2.28 , 0.83 , 395.07 , 0.40 , 0.40 , 39.51 
2020-6-25 2:14, 203.99 , 9.65 , 0.87 ," 1,720.68 ", 1.72 , 1.72 , 172.07 
2020-6-25 2:29, 204.23 , 8.94 , 0.87 ," 1,584.00 ", 1.58 , 1.58 , 158.40 
2020-6-25 2:44, 235.06 , 2.73 , 0.95 , 608.08 , 0.61 , 0.61 , 60.81 
2020-6-25 2:59, 217.41 , 1.16 , 0.90 , 227.35 , 0.23 , 0.23 , 22.74 
2020-6-25 3:14, 208.68 , 2.91 , 0.80 , 486.03 , 0.49 , 0.49 , 48.60 
2020-6-25 3:29, 221.02 , 3.72 , 0.88 , 727.26 , 0.73 , 0.73 , 72.73 
