지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
90,2021-11-04 22:17,13.5,0,279.6,0,1018.5,1020.6,55.6,,23340
90,2021-11-04 22:18,13.5,0,263.6,0,1018.5,1020.6,55.3,,23340
90,2021-11-04 22:19,13.2,0,293.5,0,1018.5,1020.6,57,,23340
90,2021-11-04 22:20,12.7,0,282.1,0,1018.5,1020.6,58.8,,23340
90,2021-11-04 22:21,12.5,0,283.5,0.6,1018.5,1020.6,59.3,,23340
90,2021-11-04 22:22,12.6,0,271.8,0.9,1018.5,1020.6,59,,23340
90,2021-11-04 22:23,12.5,0,278.4,1,1018.5,1020.6,59.7,,23340
90,2021-11-04 22:24,12.5,0,280.8,1.2,1018.5,1020.6,59.5,,23340
90,2021-11-04 22:25,12.5,0,281.8,1.4,1018.5,1020.6,59.3,,23340
90,2021-11-04 22:26,12.5,0,279.8,1.4,1018.5,1020.6,59.3,,23340
90,2021-11-04 22:27,12.7,0,277.2,1.5,1018.5,1020.6,58.7,,23340
90,2021-11-04 22:28,12.8,0,271.1,1,1018.5,1020.6,58.3,,23340
90,2021-11-04 22:29,12.7,0,279.5,1.1,1018.5,1020.6,58.4,,23340
90,2021-11-04 22:30,12.7,0,277,1.2,1018.5,1020.6,58.7,,23340
90,2021-11-04 22:31,12.7,0,269.4,1,1018.5,1020.6,58.3,,23340
90,2021-11-04 22:32,12.8,0,272.6,1.2,1018.5,1020.6,57.9,,23340
90,2021-11-04 22:33,12.9,0,270.6,1.3,1018.6,1020.7,57.5,,23340
90,2021-11-04 22:34,13,0,274.4,1.2,1018.6,1020.7,57.3,,23340
90,2021-11-04 22:35,13,0,280,1,1018.5,1020.6,57.4,,23340
90,2021-11-04 22:36,13,0,276.6,1,1018.6,1020.7,57.4,,23340
90,2021-11-04 22:37,12.9,0,264.8,0.5,1018.6,1020.7,57.6,,23340
90,2021-11-04 22:38,12.9,0,277.9,0.6,1018.6,1020.7,58,,23340
90,2021-11-04 22:39,12.9,0,266.9,0.5,1018.6,1020.7,57.8,,23340
90,2021-11-04 22:40,12.8,0,280.2,0.5,1018.6,1020.7,57.8,,23340
90,2021-11-04 22:41,12.7,0,254.8,0.7,1018.6,1020.7,58,,23340
90,2021-11-04 22:42,12.5,0,233.6,0.5,1018.6,1020.7,59.2,,23340
90,2021-11-04 22:43,12.3,0,230.9,0.4,1018.7,1020.8,59.9,,23340
90,2021-11-04 22:44,12,0,168.1,0.5,1018.7,1020.8,61.3,,23340
90,2021-11-04 22:45,11.6,0,158,0.8,1018.7,1020.8,63.3,,23340
90,2021-11-04 22:46,11.3,0,160.4,1,1018.7,1020.8,64.6,,23340
90,2021-11-04 22:47,11.1,0,166.9,1,1018.7,1020.8,65.5,,23340
90,2021-11-04 22:48,11.1,0,158.1,0.9,1018.7,1020.8,65.7,,23340
90,2021-11-04 22:49,11.2,0,169.3,0.8,1018.7,1020.8,65.2,,23340
90,2021-11-04 22:50,11.3,0,176.1,1,1018.8,1020.9,64.8,,23340
90,2021-11-04 22:51,11.5,0,180.7,0.9,1018.8,1020.9,64,,23340
90,2021-11-04 22:52,11.7,0,196.4,0.9,1018.8,1020.9,63,,23340
90,2021-11-04 22:53,12.1,0,181.1,0.9,1018.8,1020.9,61.5,,23340
90,2021-11-04 22:54,12.3,0,187.7,0.9,1018.8,1020.9,60.6,,23340
90,2021-11-04 22:55,12.2,0,174.4,0.9,1018.7,1020.8,60.9,,23340
90,2021-11-04 22:56,12.2,0,195.2,1,1018.8,1020.9,60.4,,23340
90,2021-11-04 22:57,12.5,0,205.8,0.8,1018.8,1020.9,59,,23340
90,2021-11-04 22:58,12.8,0,204,0.2,1018.8,1020.9,57.8,,23340
90,2021-11-04 22:59,13,0,198.9,0.3,1018.8,1020.9,56.9,,23340
90,2021-11-04 23:00,13.1,0,201,0.2,1018.8,1020.9,56.7,,23340
90,2021-11-04 23:01,13.3,0,251.6,0.2,1018.8,1020.9,55.6,,23340
90,2021-11-04 23:02,13.3,0,235.8,0,1018.8,1020.9,55.7,,23340
90,2021-11-04 23:03,13.3,0,232.9,0,1018.8,1020.9,55.4,,23340
90,2021-11-04 23:04,13,0,262.8,0,1018.8,1020.9,56.9,,23340
90,2021-11-04 23:05,12.7,0,306.5,0,1018.8,1020.9,57.9,,23340
90,2021-11-04 23:06,12.5,0,305.1,0,1018.8,1020.9,58.3,,23340
90,2021-11-04 23:07,12.6,0,264.6,0,1018.8,1020.9,57.7,,23340
90,2021-11-04 23:08,12.6,0,192.3,0.1,1018.8,1020.9,58.1,,23340
90,2021-11-04 23:09,12.2,0,186.4,0.4,1018.8,1020.9,60.2,,23340
90,2021-11-04 23:10,11.9,0,200.8,0.7,1018.8,1020.9,61.2,,23340
90,2021-11-04 23:11,11.6,0,193.1,0.7,1018.7,1020.8,62,,23340
90,2021-11-04 23:12,11.6,0,202.6,0.5,1018.8,1020.9,62.4,,23340
90,2021-11-04 23:13,11.5,0,182.7,0.1,1018.7,1020.8,62.9,,23340
90,2021-11-04 23:14,11.8,0,182.9,0.1,1018.8,1020.9,61.7,,23340
90,2021-11-04 23:15,11.9,0,172.4,0,1018.8,1020.9,60.9,,23340
90,2021-11-04 23:16,12.3,0,188,0,1018.8,1020.9,59.6,,23340
90,2021-11-04 23:17,12.3,0,205.2,0,1018.8,1020.9,59.3,,23340
90,2021-11-04 23:18,12.1,0,170.8,0,1018.7,1020.8,60.1,,23340
90,2021-11-04 23:19,12.2,0,135.6,0.1,1018.7,1020.8,59.8,,23340
90,2021-11-04 23:20,12.4,0,145.1,0,1018.7,1020.8,58.7,,23340
90,2021-11-04 23:21,12.6,0,160.8,0,1018.7,1020.8,58.4,,23340
90,2021-11-04 23:22,12.3,0,162.8,0,1018.7,1020.8,59.7,,23340
90,2021-11-04 23:23,12.1,0,162.1,0,1018.7,1020.8,61,,23340
90,2021-11-04 23:24,11.9,0,133.3,0,1018.7,1020.8,61.9,,23340
90,2021-11-04 23:25,11.9,0,128.4,0,1018.7,1020.8,61.4,,23340
90,2021-11-04 23:26,11.9,0,153,0,1018.7,1020.8,61,,23340
90,2021-11-04 23:27,11.8,0,206.2,0,1018.7,1020.8,61.7,,23340
90,2021-11-04 23:28,11.6,0,279.7,0.7,1018.7,1020.8,63,,23340
90,2021-11-04 23:29,11.4,0,281.2,0.6,1018.7,1020.8,63.6,,23340
90,2021-11-04 23:30,11.3,0,292.7,0.1,1018.7,1020.8,63.9,,23340
90,2021-11-04 23:31,11.5,0,345.3,0,1018.7,1020.8,63.5,,23340
90,2021-11-04 23:32,12,0,357.1,0,1018.7,1020.8,61.2,,23340
90,2021-11-04 23:33,12.2,0,140.7,0,1018.7,1020.8,60.5,,23340
90,2021-11-04 23:34,12,0,195.5,0,1018.7,1020.8,61.2,,23340
90,2021-11-04 23:35,12,0,240.8,0,1018.7,1020.8,61.1,,23340
90,2021-11-04 23:36,12.3,0,245.6,0,1018.7,1020.8,59.9,,23340
90,2021-11-04 23:37,12.4,0,233.3,0,1018.7,1020.8,59,,23340
90,2021-11-04 23:38,12.6,0,183.1,0,1018.6,1020.7,58,,23340
90,2021-11-04 23:39,12.5,0,143.4,0,1018.6,1020.7,58.5,,23340
90,2021-11-04 23:40,12.6,0,127.7,0,1018.6,1020.7,58.5,,23340
90,2021-11-04 23:41,12.5,0,120.5,0,1018.7,1020.8,59,,23340
90,2021-11-04 23:42,12,0,269.2,0.4,1018.7,1020.8,61.5,,23340
90,2021-11-04 23:43,11.6,0,257,0.5,1018.7,1020.8,62.6,,23340
90,2021-11-04 23:44,11.5,0,219.1,0.5,1018.7,1020.8,63.1,,23340
90,2021-11-04 23:45,11.2,0,230.9,0.7,1018.7,1020.8,64.1,,23340
90,2021-11-04 23:46,11.5,0,228,0.7,1018.7,1020.8,62.8,,23340
90,2021-11-04 23:47,11.7,0,225.8,0.8,1018.7,1020.8,61.9,,23340
90,2021-11-04 23:48,11.7,0,241.2,0.8,1018.7,1020.8,61.9,,23340
90,2021-11-04 23:49,11.9,0,239.7,0.8,1018.7,1020.8,61,,23340
90,2021-11-04 23:50,11.9,0,236.1,0.9,1018.7,1020.8,61,,23340
90,2021-11-04 23:51,11.9,0,232.7,1,1018.7,1020.8,61,,23340
90,2021-11-04 23:52,11.8,0,230.1,1.2,1018.7,1020.8,61.8,,23340
90,2021-11-04 23:53,11.8,0,244.4,0.9,1018.6,1020.7,61.3,,23340
90,2021-11-04 23:54,11.9,0,236.5,0.8,1018.6,1020.7,61,,23340
90,2021-11-04 23:55,11.8,0,256.8,0.6,1018.6,1020.7,61.5,,23340
90,2021-11-04 23:56,11.7,0,254,0.6,1018.6,1020.7,61.9,,23340
90,2021-11-04 23:57,11.6,0,245.5,0.6,1018.7,1020.8,62.5,,23340
90,2021-11-04 23:58,11.6,0,277.6,0.8,1018.7,1020.8,62,,23340
90,2021-11-04 23:59,11.4,0,278.8,1.1,1018.7,1020.8,62.9,,23340
90,2021-11-05 0:00,11.4,0,281.6,1.3,1018.7,1020.8,62.6,,23340
90,2021-11-05 0:01,11.7,0,280.3,1.6,1018.7,1020.8,61.6,,0
90,2021-11-05 0:02,11.9,0,287.2,1.5,1018.7,1020.8,60.9,,0
90,2021-11-05 0:03,12,0,291.3,1.6,1018.7,1020.8,60.3,,0
90,2021-11-05 0:04,12.1,0,287.2,1.6,1018.7,1020.8,60.1,,0
90,2021-11-05 0:05,12.2,0,286.8,1.6,1018.7,1020.8,60,,0
90,2021-11-05 0:06,12.1,0,289.4,1.1,1018.7,1020.8,60.4,,0
90,2021-11-05 0:07,11.9,0,290,1.2,1018.7,1020.8,61,,0
90,2021-11-05 0:08,11.8,0,286.9,1.2,1018.7,1020.8,61.3,,0
90,2021-11-05 0:09,11.9,0,285.2,1.3,1018.7,1020.8,61.2,,0
90,2021-11-05 0:10,12,0,283.6,1.1,1018.7,1020.8,61,,0
90,2021-11-05 0:11,12,0,276.5,0.8,1018.7,1020.8,60.7,,0
90,2021-11-05 0:12,11.9,0,270.8,0.6,1018.6,1020.7,60.9,,0
90,2021-11-05 0:13,11.8,0,276.3,0.6,1018.6,1020.7,61.1,,0
90,2021-11-05 0:14,11.7,0,274.9,0.7,1018.7,1020.8,61.8,,0
90,2021-11-05 0:15,11.8,0,270.2,1,1018.6,1020.7,61.6,,0
90,2021-11-05 0:16,11.8,0,278,1,1018.6,1020.7,61.3,,0
90,2021-11-05 0:17,11.7,0,265.8,1,1018.6,1020.7,61.7,,0
90,2021-11-05 0:18,11.6,0,263.6,1.1,1018.7,1020.8,61.9,,0
90,2021-11-05 0:19,11.7,0,267.6,1.1,1018.7,1020.8,61.2,,0
90,2021-11-05 0:20,11.9,0,271.2,1.2,1018.7,1020.8,60.6,,0
90,2021-11-05 0:21,11.7,0,272.4,1.2,1018.7,1020.8,61.2,,0
90,2021-11-05 0:22,11.7,0,282.7,1.3,1018.7,1020.8,61.3,,0
90,2021-11-05 0:23,11.8,0,277.9,1.3,1018.7,1020.8,60.9,,0
90,2021-11-05 0:24,11.9,0,274.7,1.2,1018.7,1020.8,60.4,,0
90,2021-11-05 0:25,12,0,270.3,0.8,1018.7,1020.8,59.9,,0
90,2021-11-05 0:26,12,0,267.4,0.8,1018.7,1020.8,59.7,,0
90,2021-11-05 0:27,12.1,0,245.4,0.5,1018.7,1020.8,59.4,,0
90,2021-11-05 0:28,12,0,213.8,0.4,1018.7,1020.8,59.7,,0
90,2021-11-05 0:29,11.8,0,198.8,0.6,1018.7,1020.8,60.3,,0
90,2021-11-05 0:30,11.7,0,205.9,0.7,1018.7,1020.8,60.9,,0
90,2021-11-05 0:31,11.9,0,223,0.6,1018.7,1020.8,60,,0
90,2021-11-05 0:32,11.9,0,235.9,0.4,1018.7,1020.8,59.8,,0
90,2021-11-05 0:33,12,0,240,0.4,1018.7,1020.8,59.5,,0
90,2021-11-05 0:34,12.1,0,246,0.5,1018.7,1020.8,59,,0
90,2021-11-05 0:35,12.2,0,241.1,0.5,1018.7,1020.8,58.6,,0
90,2021-11-05 0:36,12.1,0,242.5,0.5,1018.7,1020.8,59.4,,0
90,2021-11-05 0:37,12.1,0,240.9,0.6,1018.7,1020.8,59.2,,0
90,2021-11-05 0:38,12.1,0,225.3,0.7,1018.7,1020.8,58.9,,0
90,2021-11-05 0:39,12,0,237,0.7,1018.7,1020.8,59.2,,0
90,2021-11-05 0:40,12.1,0,252.3,0.7,1018.7,1020.8,58.9,,0
90,2021-11-05 0:41,12.1,0,247.9,0.7,1018.7,1020.8,58.7,,0
90,2021-11-05 0:42,12.3,0,241,0.8,1018.7,1020.8,58.2,,0
90,2021-11-05 0:43,12.3,0,265.3,0.8,1018.7,1020.8,58.2,,0
90,2021-11-05 0:44,12.2,0,265.9,0.8,1018.7,1020.8,58.6,,0
90,2021-11-05 0:45,12.1,0,267.4,0.7,1018.7,1020.8,58.9,,0
90,2021-11-05 0:46,11.9,0,264.4,0.8,1018.7,1020.8,59.8,,0
90,2021-11-05 0:47,11.8,0,252,0.8,1018.7,1020.8,60.1,,0
90,2021-11-05 0:48,11.7,0,271.2,1.1,1018.7,1020.8,60.3,,0
90,2021-11-05 0:49,11.5,0,270.2,1.1,1018.7,1020.8,61.3,,0
90,2021-11-05 0:50,11.4,0,276.3,1,1018.7,1020.8,61.7,,0
90,2021-11-05 0:51,11.3,0,277.7,1.2,1018.7,1020.8,62.1,,0
90,2021-11-05 0:52,11.3,0,279.9,1.2,1018.7,1020.8,62.7,,0
90,2021-11-05 0:53,11.3,0,287.1,1.4,1018.7,1020.8,63,,0
90,2021-11-05 0:54,11.3,0,305.2,1.3,1018.7,1020.8,63.1,,0
90,2021-11-05 0:55,11.6,0,300.8,1.3,1018.7,1020.8,62.2,,0
90,2021-11-05 0:56,11.7,0,285.5,1.7,1018.7,1020.8,61.8,,0
90,2021-11-05 0:57,11.8,0,273.3,1.4,1018.7,1020.8,61.3,,0
90,2021-11-05 0:58,11.9,0,277,1.6,1018.7,1020.8,60.9,,0
90,2021-11-05 0:59,11.9,0,279,1.7,1018.8,1020.9,60.5,,0
90,2021-11-05 1:00,11.9,0,272.8,1.7,1018.7,1020.8,60.4,,0
90,2021-11-05 1:01,11.8,0,274.6,1.4,1018.8,1020.9,60.5,,0
90,2021-11-05 1:02,11.8,0,263.2,1.4,1018.7,1020.8,60.5,,0
90,2021-11-05 1:03,11.9,0,237.9,1.3,1018.7,1020.8,59.7,,0
90,2021-11-05 1:04,11.8,0,237.4,0.6,1018.7,1020.8,60.5,,0
90,2021-11-05 1:05,11.6,0,263.6,0.4,1018.8,1020.9,61.1,,0
90,2021-11-05 1:06,11.4,0,267.1,0.7,1018.8,1020.9,62.2,,0
90,2021-11-05 1:07,11.3,0,261.7,0.9,1018.8,1020.9,62.7,,0
90,2021-11-05 1:08,11.1,0,260,1.4,1018.8,1020.9,63.2,,0
90,2021-11-05 1:09,11.4,0,269.8,1.5,1018.8,1020.9,62,,0
90,2021-11-05 1:10,11.7,0,269.4,1.6,1018.8,1020.9,61.1,,0
90,2021-11-05 1:11,11.8,0,272.9,1.3,1018.8,1020.9,60.8,,0
90,2021-11-05 1:12,11.8,0,271.6,1.3,1018.8,1020.9,60.9,,0
90,2021-11-05 1:13,11.8,0,274.3,1.2,1018.8,1020.9,61.2,,0
90,2021-11-05 1:14,11.8,0,264.5,1.2,1018.8,1020.9,61.4,,0
90,2021-11-05 1:15,11.8,0,268.8,1.3,1018.8,1020.9,61.8,,0
90,2021-11-05 1:16,11.6,0,279.5,1.5,1018.8,1020.9,62.4,,0
90,2021-11-05 1:17,11.6,0,273.9,1.7,1018.8,1020.9,62.8,,0
90,2021-11-05 1:18,11.6,0,273.5,1.5,1018.8,1020.9,63.2,,0
90,2021-11-05 1:19,11.5,0,278.1,1.4,1018.7,1020.8,63.4,,0
90,2021-11-05 1:20,11.5,0,266.1,1.5,1018.7,1020.8,63.4,,0
90,2021-11-05 1:21,11.6,0,284.1,2.1,1018.7,1020.8,63.3,,0
90,2021-11-05 1:22,11.6,0,287.1,2.2,1018.7,1020.8,63,,0
90,2021-11-05 1:23,11.7,0,286.7,2.6,1018.7,1020.8,62.4,,0
90,2021-11-05 1:24,11.9,0,276.7,2.2,1018.7,1020.8,61.7,,0
90,2021-11-05 1:25,11.9,0,277.6,2,1018.7,1020.8,61.7,,0
90,2021-11-05 1:26,11.9,0,285.7,2.4,1018.7,1020.8,61.5,,0
90,2021-11-05 1:27,12,0,285.6,2.5,1018.7,1020.8,61.1,,0
90,2021-11-05 1:28,12.1,0,276.4,2.1,1018.7,1020.8,60.7,,0
90,2021-11-05 1:29,12.1,0,279.4,1.6,1018.8,1020.9,60.4,,0
90,2021-11-05 1:30,12,0,278.8,1.2,1018.8,1020.9,60.5,,0
90,2021-11-05 1:31,12,0,280.8,1.6,1018.8,1020.9,60.5,,0
90,2021-11-05 1:32,12.1,0,284.2,1.8,1018.8,1020.9,60.2,,0
90,2021-11-05 1:33,12.2,0,289.4,2,1018.8,1020.9,59.8,,0
90,2021-11-05 1:34,12.3,0,284.8,1.9,1018.8,1020.9,59.2,,0
90,2021-11-05 1:35,12.3,0,264.5,1.4,1018.8,1020.9,59.1,,0
90,2021-11-05 1:36,12.2,0,259.8,1.2,1018.8,1020.9,59.5,,0
90,2021-11-05 1:37,12,0,261.5,1.3,1018.8,1020.9,60.3,,0
90,2021-11-05 1:38,11.9,0,234.8,0.8,1018.9,1021,60.7,,0
90,2021-11-05 1:39,11.8,0,213.5,0.8,1018.9,1021,60.7,,0
90,2021-11-05 1:40,11.6,0,193.8,1,1018.9,1021,61.4,,0
90,2021-11-05 1:41,11.4,0,197.4,1,1018.9,1021,62.1,,0
90,2021-11-05 1:42,11.2,0,208.4,0.9,1018.9,1021,63.2,,0
90,2021-11-05 1:43,10.8,0,205.9,1,1018.9,1021,64.4,,0
90,2021-11-05 1:44,10.4,0,201.2,1,1018.9,1021,66.2,,0
90,2021-11-05 1:45,9.9,0,205.3,1.2,1018.9,1021,68.1,,0
90,2021-11-05 1:46,9.6,0,220.5,1.2,1018.9,1021,69.8,,0
90,2021-11-05 1:47,9.7,0,237.6,0.8,1018.9,1021,70.2,,0
90,2021-11-05 1:48,10,0,270.5,1.3,1018.9,1021,69.3,,0
90,2021-11-05 1:49,10.3,0,277.2,1.3,1018.9,1021,67.6,,0
90,2021-11-05 1:50,10.6,0,271.9,1.2,1018.9,1021,66.3,,0
90,2021-11-05 1:51,10.6,0,269.7,0.9,1018.9,1021,66.2,,0
90,2021-11-05 1:52,10.7,0,266.7,1.1,1018.9,1021,65.9,,0
90,2021-11-05 1:53,10.7,0,255.5,1,1018.9,1021,65.6,,0
90,2021-11-05 1:54,10.7,0,243.1,0.9,1018.9,1021,65.6,,0
90,2021-11-05 1:55,10.8,0,262.4,0.9,1018.9,1021,64.8,,0
90,2021-11-05 1:56,11,0,260.7,1,1018.9,1021,63.7,,0
90,2021-11-05 1:57,11.1,0,257.7,1.1,1018.9,1021,63.1,,0
90,2021-11-05 1:58,11.1,0,236.2,1.1,1018.9,1021,63.2,,0
90,2021-11-05 1:59,11.1,0,257.6,0.9,1019,1021.1,63.1,,0
90,2021-11-05 2:00,11.2,0,256.4,0.9,1019,1021.1,62.3,,0
90,2021-11-05 2:01,11.3,0,251.5,0.9,1019,1021.1,61.5,,0
90,2021-11-05 2:02,11.5,0,252.7,0.8,1019,1021.1,60.6,,0
90,2021-11-05 2:03,11.7,0,252,0.7,1019,1021.1,59.2,,0
90,2021-11-05 2:04,11.7,0,233.5,0.7,1019,1021.1,59.3,,0
90,2021-11-05 2:05,11.8,0,228.5,0.7,1019,1021.1,59,,0
90,2021-11-05 2:06,11.8,0,276.6,0.8,1019,1021.1,58.6,,0
90,2021-11-05 2:07,11.9,0,284.6,0.8,1019,1021.1,57.9,,0
90,2021-11-05 2:08,11.7,0,278.4,1,1019.1,1021.2,58.5,,0
90,2021-11-05 2:09,11.7,0,266.9,1.1,1019,1021.1,58.2,,0
90,2021-11-05 2:10,11.9,0,252.8,0.8,1019,1021.1,57.1,,0
90,2021-11-05 2:11,12,0,219.2,0.7,1019,1021.1,56.4,,0
90,2021-11-05 2:12,12,0,218.8,0.6,1019,1021.1,56.7,,0
90,2021-11-05 2:13,11.8,0,309.7,0.6,1019,1021.1,57.5,,0
90,2021-11-05 2:14,11.7,0,304,0.6,1019,1021.1,57.6,,0
90,2021-11-05 2:15,11.8,0,290.5,0.8,1019,1021.1,56.9,,0
90,2021-11-05 2:16,11.8,0,272.5,1.1,1019,1021.1,57.3,,0
90,2021-11-05 2:17,11.8,0,268,1.2,1019,1021.1,57.3,,0
90,2021-11-05 2:18,12.1,0,249.9,1.1,1019,1021.1,56.2,,0
90,2021-11-05 2:19,12.2,0,217.3,1.1,1019,1021.1,55.8,,0
90,2021-11-05 2:20,12.1,0,226.6,1,1019,1021.1,56.3,,0
90,2021-11-05 2:21,12.1,0,252.4,0.8,1019,1021.1,56.6,,0
90,2021-11-05 2:22,11.9,0,257.8,1.1,1019,1021.1,57.2,,0
90,2021-11-05 2:23,12,0,262.1,1.3,1019,1021.1,57,,0
90,2021-11-05 2:24,12,0,272.3,1.4,1019,1021.1,57.2,,0
90,2021-11-05 2:25,12,0,281,1.6,1019,1021.1,57.5,,0
90,2021-11-05 2:26,12.1,0,279.5,1.4,1019,1021.1,57.8,,0
90,2021-11-05 2:27,12,0,283.8,1.1,1019,1021.1,58.1,,0
90,2021-11-05 2:28,12.1,0,272.9,1.3,1019,1021.1,58.4,,0
90,2021-11-05 2:29,12,0,280.9,1.4,1019,1021.1,58.4,,0
90,2021-11-05 2:30,11.9,0,269,1.4,1019,1021.1,58.6,,0
90,2021-11-05 2:31,12,0,277.3,1.8,1018.9,1021,58.2,,0
90,2021-11-05 2:32,12,0,281,2,1018.9,1021,58.6,,0
90,2021-11-05 2:33,11.9,0,287.7,1.9,1018.9,1021,59.2,,0
90,2021-11-05 2:34,11.7,0,285.9,2.1,1018.9,1021,60,,0
90,2021-11-05 2:35,11.7,0,290,2.3,1018.9,1021,60.2,,0
90,2021-11-05 2:36,11.7,0,292.1,2.4,1018.9,1021,60.1,,0
90,2021-11-05 2:37,11.7,0,297,1.9,1018.9,1021,60,,0
90,2021-11-05 2:38,11.7,0,291.1,2.1,1018.9,1021,59.9,,0
90,2021-11-05 2:39,11.7,0,283.5,2,1018.9,1021,59.8,,0
90,2021-11-05 2:40,11.7,0,283.3,1,1019,1021.1,60,,0
90,2021-11-05 2:41,11.6,0,274.3,1.3,1019,1021.1,60.4,,0
90,2021-11-05 2:42,11.6,0,274,1.4,1018.9,1021,60.1,,0
90,2021-11-05 2:43,11.5,0,273.9,1.4,1019,1021.1,60.3,,0
90,2021-11-05 2:44,11.5,0,276,1.5,1019,1021.1,60.6,,0
90,2021-11-05 2:45,11.5,0,272.1,1.4,1019,1021.1,60.8,,0
90,2021-11-05 2:46,11.4,0,271.1,1.4,1019,1021.1,60.8,,0
90,2021-11-05 2:47,11.3,0,270.1,1.4,1019,1021.1,60.8,,0
90,2021-11-05 2:48,11.4,0,269.3,1.4,1019,1021.1,60.1,,0
90,2021-11-05 2:49,11.4,0,270.3,1.2,1019,1021.1,59.4,,0
90,2021-11-05 2:50,11.5,0,274.4,1,1018.9,1021,58.7,,0
90,2021-11-05 2:51,11.4,0,251.5,0.9,1018.9,1021,58.9,,0
90,2021-11-05 2:52,11.5,0,269.1,0.9,1018.9,1021,58.8,,0
90,2021-11-05 2:53,11.5,0,272,1.3,1018.9,1021,58.6,,0
90,2021-11-05 2:54,11.5,0,273.7,1.5,1018.9,1021,59.1,,0
90,2021-11-05 2:55,11.5,0,269.3,1.7,1018.9,1021,59.2,,0
90,2021-11-05 2:56,11.5,0,277.9,2.2,1018.9,1021,59.7,,0
90,2021-11-05 2:57,11.6,0,274.2,2.1,1018.9,1021,60.2,,0
90,2021-11-05 2:58,11.6,0,280.1,1.8,1018.9,1021,60.5,,0
90,2021-11-05 2:59,11.6,0,280.1,1.5,1018.9,1021,60.7,,0
90,2021-11-05 3:00,11.6,0,275.6,1.4,1018.9,1021,60.8,,0
90,2021-11-05 3:01,11.5,0,267.2,1.1,1018.8,1020.9,61,,0
90,2021-11-05 3:02,11.5,0,274.4,1.4,1018.8,1020.9,61,,0
90,2021-11-05 3:03,11.5,0,274.7,1.3,1018.8,1020.9,60.8,,0
90,2021-11-05 3:04,11.5,0,280.9,1.6,1018.8,1020.9,60.9,,0
90,2021-11-05 3:05,11.5,0,279.2,1.5,1018.8,1020.9,61,,0
90,2021-11-05 3:06,11.5,0,273.8,1.2,1018.8,1020.9,61,,0
90,2021-11-05 3:07,11.4,0,271.8,1.1,1018.8,1020.9,61.3,,0
90,2021-11-05 3:08,11.3,0,273.8,1.2,1018.8,1020.9,61.6,,0
90,2021-11-05 3:09,11.2,0,276.1,1.4,1018.9,1021,61.7,,0
90,2021-11-05 3:10,11.2,0,274.1,1.6,1018.9,1021,61.3,,0
90,2021-11-05 3:11,11.2,0,269.7,1.6,1018.9,1021,60.8,,0
90,2021-11-05 3:12,11.3,0,261.3,1.6,1018.9,1021,60.3,,0
90,2021-11-05 3:13,11.3,0,263.7,1.2,1018.9,1021,59.9,,0
90,2021-11-05 3:14,11.2,0,267.1,1.4,1018.9,1021,59.9,,0
90,2021-11-05 3:15,11.3,0,276.1,1.5,1018.9,1021,59,,0
90,2021-11-05 3:16,11.3,0,278.9,1.6,1018.8,1020.9,58.5,,0
90,2021-11-05 3:17,11.4,0,277.2,1.8,1018.8,1020.9,58.3,,0
90,2021-11-05 3:18,11.5,0,272.8,1.6,1018.8,1020.9,58,,0
90,2021-11-05 3:19,11.5,0,267.6,1.4,1018.8,1020.9,58.1,,0
90,2021-11-05 3:20,11.6,0,270.2,1.5,1018.8,1020.9,57.6,,0
90,2021-11-05 3:21,11.7,0,268.4,1.5,1018.8,1020.9,57.2,,0
90,2021-11-05 3:22,11.7,0,270.2,1.4,1018.8,1020.9,57.1,,0
90,2021-11-05 3:23,11.7,0,272.4,1.3,1018.8,1020.9,56.8,,0
90,2021-11-05 3:24,11.7,0,274.6,1.3,1018.8,1020.9,56.9,,0
90,2021-11-05 3:25,11.7,0,272.9,1.6,1018.8,1020.9,57.1,,0
90,2021-11-05 3:26,11.7,0,267.8,1.4,1018.7,1020.8,57.2,,0
90,2021-11-05 3:27,11.7,0,272.3,1.4,1018.7,1020.8,57.3,,0
90,2021-11-05 3:28,11.6,0,270.8,1.6,1018.7,1020.8,57.7,,0
90,2021-11-05 3:29,11.5,0,273.9,1.4,1018.7,1020.8,57.8,,0
90,2021-11-05 3:30,11.6,0,276.7,1.2,1018.7,1020.8,57.9,,0
90,2021-11-05 3:31,11.5,0,276.7,1.2,1018.7,1020.8,58.1,,0
90,2021-11-05 3:32,11.4,0,279.7,1.1,1018.7,1020.8,58.5,,0
90,2021-11-05 3:33,11.4,0,273,1.2,1018.7,1020.8,58.4,,0
90,2021-11-05 3:34,11.5,0,271.9,1.2,1018.7,1020.8,58.2,,0
90,2021-11-05 3:35,11.4,0,271,1.5,1018.7,1020.8,57.8,,0
90,2021-11-05 3:36,11.4,0,265.9,1.4,1018.6,1020.7,57.3,,0
90,2021-11-05 3:37,11.5,0,266.1,1.7,1018.6,1020.7,57,,0
90,2021-11-05 3:38,11.7,0,262.8,1.6,1018.6,1020.7,56.4,,0
90,2021-11-05 3:39,11.7,0,259.6,1.6,1018.6,1020.7,55.9,,0
90,2021-11-05 3:40,11.8,0,263.8,1.4,1018.6,1020.7,55.9,,0
90,2021-11-05 3:41,11.8,0,266.7,1.5,1018.6,1020.7,56,,0
